sample,x,y,cluster
Tumor08,2582.2,4277.7,2
Tumor08,4200.5,2699.3,1
Tumor08,5398.4,3678.6,1
Tumor08,1680.6,2562.3,1
Tumor08,3411.6,3855.4,1
Tumor08,5226.2,3412.0,2
Tumor08,4824.5,3137.4,1
Tumor08,3164.7,2936.5,1
Tumor08,2385.5,3395.9,1
Tumor08,3676.0,2337.5,1
Tumor08,5251.7,3488.3,1
Tumor08,3262.5,3169.1,2
Tumor08,4172.0,3686.5,1
Tumor08,4242.0,3090.6,1
Tumor08,5224.8,3561.0,3
Tumor08,4021.6,3864.2,3
Tumor08,3238.7,3057.3,1
Tumor08,2342.4,3479.6,1
Tumor08,3906.5,4110.0,1
Tumor08,3695.8,3432.8,3
Tumor08,1632.5,3046.4,3
Tumor08,4510.0,3601.8,1
Tumor08,3894.7,1719.7,2
Tumor08,4486.0,3618.9,1
Tumor08,4650.0,3985.6,1
Tumor08,1720.3,3308.6,1
Tumor08,3158.0,3725.5,1
Tumor08,5061.7,3612.8,1
Tumor08,3488.8,1996.9,1
Tumor08,4517.5,3800.6,1
Tumor08,4976.2,3928.6,2
Tumor08,4775.3,3571.1,2
Tumor08,1122.1,3422.1,1
Tumor08,4647.5,3668.7,1
Tumor08,4704.5,2895.9,1
Tumor08,2593.3,3524.9,1
Tumor08,4592.3,2831.9,2
Tumor08,3149.3,2850.8,1
Tumor08,4102.3,3327.5,1
Tumor08,4790.0,3586.7,1
Tumor08,4201.0,3495.9,1
Tumor08,3462.2,2471.5,1
Tumor08,2103.0,1907.8,1
Tumor08,3832.4,3970.9,1
Tumor08,2997.3,2592.9,1
Tumor08,1837.6,4104.6,1
Tumor08,1568.8,2789.0,1
Tumor08,1874.8,4198.7,1
Tumor08,1649.3,4253.9,1
Tumor08,5020.8,3831.0,1
Tumor08,3107.6,2537.7,1
Tumor08,4247.9,3602.1,3
Tumor08,4523.9,5173.2,1
Tumor08,5240.8,3517.5,1
Tumor08,1518.5,3791.0,1
Tumor08,3209.5,3654.5,1
Tumor08,4745.9,2418.8,1
Tumor08,2261.6,4151.5,1
Tumor08,2952.7,4225.1,3
Tumor08,4516.4,2976.4,1
Tumor08,3454.2,3715.7,1
Tumor08,1799.0,4406.8,1
Tumor08,4665.0,2587.5,1
Tumor08,1643.3,4399.4,1
Tumor08,3760.3,4057.6,1
Tumor08,3506.2,3302.4,1
Tumor08,5213.3,3588.0,1
Tumor08,5041.5,3633.0,1
Tumor08,1489.6,2845.2,1
Tumor08,2307.6,2504.0,1
Tumor08,2626.1,3064.8,3
Tumor08,1893.1,3303.3,1
Tumor08,3414.8,3306.6,1
Tumor08,1574.3,2836.3,1
Tumor08,3373.6,4034.5,1
Tumor08,2332.9,2986.3,1
Tumor08,4685.3,3174.1,1
Tumor08,3121.1,2800.4,1
Tumor08,3709.7,2993.0,1
Tumor08,3709.3,2675.6,1
Tumor08,3987.1,2869.9,1
Tumor08,2035.0,4350.2,1
Tumor08,3047.5,2854.3,1
Tumor08,3980.6,3142.4,1
Tumor08,5381.6,3545.9,1
Tumor08,5363.6,3622.3,1
Tumor08,3196.1,2442.4,1
Tumor08,2492.4,4346.3,3
Tumor08,1551.3,3652.3,1
Tumor08,5274.5,3551.3,3
Tumor08,5308.4,3890.5,1
Tumor08,2313.0,3186.0,1
Tumor08,3245.5,4002.9,1
Tumor08,1779.2,4293.6,1
Tumor08,3475.8,3586.7,1
Tumor08,5136.0,3599.1,1
Tumor08,3737.6,3854.4,1
Tumor08,4696.6,2771.3,1
Tumor08,4415.8,2940.9,1
Tumor08,3488.4,3332.7,1
Tumor08,2187.5,1951.3,1
Tumor08,3146.1,3681.0,1
Tumor08,2751.5,4338.4,1
Tumor08,2189.2,3307.4,3
Tumor08,2209.7,4265.7,1
Tumor08,2646.6,2079.7,1
Tumor08,3920.1,2570.6,1
Tumor08,4938.4,3399.4,1
Tumor08,3536.9,2805.7,1
Tumor08,2766.1,4340.1,1
Tumor08,4701.6,3059.9,1
Tumor08,3983.0,3197.8,1
Tumor08,1971.9,4146.5,2
Tumor08,4857.2,3168.9,1
Tumor08,2781.6,1935.9,3
Tumor08,5108.9,3340.7,1
Tumor08,3154.7,2819.6,1
Tumor08,3909.4,3202.2,3
Tumor08,1692.1,3640.0,2
Tumor08,3749.9,3607.6,1
Tumor08,2591.8,2530.3,1
Tumor08,3440.7,3004.7,1
Tumor08,3459.0,2776.8,1
Tumor08,4409.7,3745.9,1
Tumor08,2411.0,1984.6,1
Tumor08,2940.4,2732.0,1
Tumor08,5278.5,2956.1,1
Tumor08,5058.4,3028.9,2
Tumor08,5237.8,3187.9,1
Tumor08,3413.8,2681.4,1
Tumor08,2158.1,2361.0,1
Tumor08,3854.8,3675.1,1
Tumor08,3599.3,3421.5,1
Tumor08,4736.7,3424.5,1
Tumor08,5599.1,3775.1,1
Tumor08,3991.8,4092.5,1
Tumor08,2584.7,3313.3,1
Tumor08,2238.6,3308.9,3
Tumor08,3054.9,3721.2,1
Tumor08,4217.0,3745.7,1
Tumor08,3275.0,2584.5,1
Tumor08,3555.8,3747.5,1
Tumor08,5513.6,3860.6,1
Tumor08,2379.6,2386.5,1
Tumor08,5348.7,3417.7,1
Tumor08,4631.1,3081.3,1
Tumor08,3876.1,3485.6,1
Tumor08,4833.1,3617.8,3
Tumor08,3885.4,2720.2,1
Tumor08,3730.9,2233.0,1
Tumor08,3572.8,3023.1,1
Tumor08,4617.0,3050.7,1
Tumor08,3573.9,3149.1,3
Tumor08,5611.6,3676.1,1
Tumor08,2043.5,2788.5,1
Tumor08,4335.7,3640.1,1
Tumor08,1663.5,4231.4,1
Tumor08,3157.8,3898.2,1
Tumor08,4028.4,3075.3,1
Tumor08,4950.8,3527.6,3
Tumor08,2812.4,3534.1,3
Tumor08,4722.5,3626.7,2
Tumor08,3836.0,3324.6,2
Tumor08,4773.1,3587.7,1
Tumor08,3698.9,2377.4,1
Tumor08,3100.9,3811.5,1
Tumor08,3418.5,3955.5,1
Tumor08,5296.5,3536.8,1
Tumor08,1497.7,3699.7,1
Tumor08,3479.9,4062.7,1
Tumor08,2612.2,4247.6,1
Tumor08,5421.6,3198.9,1
Tumor08,3107.1,3151.0,1
Tumor08,3935.7,4098.4,1
Tumor08,4690.4,2657.4,1
Tumor08,5296.6,3641.0,1
Tumor08,4295.8,2585.4,1
Tumor08,2602.4,3725.3,1
Tumor08,5518.8,3503.4,1
Tumor08,3776.5,2515.4,1
Tumor08,4312.9,3436.9,2
Tumor08,1912.2,2982.0,1
Tumor08,3235.0,2916.5,1
Tumor08,4082.9,2875.0,1
Tumor08,5074.6,3912.4,2
Tumor08,3389.1,3037.1,2
Tumor08,3765.9,2573.2,1
Tumor08,2315.7,2651.4,1
Tumor08,2479.0,2680.0,1
Tumor08,4927.3,3224.8,1
Tumor08,4059.0,2636.9,1
Tumor08,2157.9,3458.1,1
Tumor08,3108.4,3007.0,1
Tumor08,5564.0,3365.9,1
Tumor08,2196.0,3564.4,1
Tumor08,2699.7,4124.6,1
Tumor08,1432.7,2211.2,1
Tumor08,2232.2,4068.6,1
Tumor08,1858.3,4074.2,1
Tumor08,3647.5,3372.3,1
Tumor08,4191.8,3358.2,3
Tumor08,3346.8,2660.5,1
Tumor08,2352.8,4208.3,1
Tumor08,4460.4,3646.3,1
Tumor08,4109.4,2472.8,1
Tumor08,3717.7,2413.6,1
Tumor08,1928.9,4148.1,1
Tumor08,4163.2,3230.1,1
Tumor08,3637.9,2701.0,1
Tumor08,3910.7,2322.9,1
Tumor08,5039.9,3792.9,1
Tumor08,4854.2,3563.7,1
Tumor08,2174.5,4165.7,1
Tumor08,5360.8,3328.8,1
Tumor08,1448.0,2831.7,1
Tumor08,4125.2,3382.4,1
Tumor08,5302.9,3652.8,1
Tumor08,2294.4,2537.7,1
Tumor08,2458.8,2757.4,1
Tumor08,4726.4,3720.8,1
Tumor08,4445.2,3199.2,1
Tumor08,5266.0,3852.6,1
Tumor08,2536.9,4256.4,1
Tumor08,4076.2,3200.2,1
Tumor08,2357.4,2950.7,1
Tumor08,1839.0,4301.9,1
Tumor08,2465.5,3462.8,1
Tumor08,2531.8,2421.9,1
Tumor08,4448.3,3398.7,1
Tumor08,2484.5,4229.9,1
Tumor08,3104.1,3125.2,3
Tumor08,3710.6,3091.0,1
Tumor08,3554.7,2247.1,3
Tumor08,5359.2,3638.6,1
Tumor08,4986.5,3900.8,2
Tumor08,5371.0,3951.2,1
Tumor08,1801.5,4340.7,1
Tumor08,2442.8,3153.5,1
Tumor08,3203.2,3429.0,1
Tumor08,4039.1,3554.1,1
Tumor08,2695.6,2124.0,1
Tumor08,1665.1,2367.0,1
Tumor08,4721.4,3100.7,1
Tumor08,1415.0,3861.9,3
Tumor08,4820.6,2716.4,1
Tumor08,3885.4,2212.3,1
Tumor08,5238.4,2996.7,1
Tumor08,1898.8,4077.5,1
Tumor08,3481.7,3483.6,1
Tumor08,2797.4,3587.9,1
Tumor08,2667.4,4364.7,1
Tumor08,5084.7,3640.3,3
Tumor08,4687.4,3707.3,1
Tumor08,3308.0,3745.4,1
Tumor08,2203.5,4183.0,1
Tumor08,4289.8,3236.7,1
Tumor08,1137.5,4257.2,1
Tumor08,3941.2,2349.9,2
Tumor08,3549.2,2226.1,1
Tumor08,3189.0,3555.8,1
Tumor08,2116.9,1818.9,1
Tumor08,3488.9,2789.7,3
Tumor08,4143.5,2358.4,1
Tumor08,2176.3,4359.0,1
Tumor08,3807.4,3288.6,1
Tumor08,2215.1,4238.9,1
Tumor08,5523.4,3685.2,1
Tumor08,3174.3,2040.0,2
Tumor08,2972.2,3170.9,1
Tumor08,1404.3,4440.5,1
Tumor08,2674.1,2063.2,3
Tumor08,3107.6,3496.8,1
Tumor08,4027.7,3912.7,1
Tumor08,3194.5,3123.4,1
Tumor08,3594.9,3148.6,2
Tumor08,4498.9,3399.1,2
Tumor08,3771.8,4003.4,1
Tumor08,4968.2,3809.7,1
Tumor08,3788.8,4040.1,1
Tumor08,3666.9,3657.2,1
Tumor08,1826.9,4309.6,1
Tumor08,3088.6,2553.8,1
Tumor08,2345.6,3231.2,1
Tumor08,2651.6,3432.5,1
Tumor08,2492.9,3306.0,1
Tumor08,1151.7,3796.0,1
Tumor08,2427.9,2878.1,1
Tumor08,1868.9,3183.2,1
Tumor08,5036.7,2913.7,4
Tumor08,3408.1,2991.1,1
Tumor08,2736.9,2350.8,1
Tumor08,4529.8,3464.0,1
Tumor08,3791.7,2983.9,1
Tumor08,3233.8,4249.6,1
Tumor08,2218.1,4011.8,1
Tumor08,4628.5,2470.1,1
Tumor08,3489.9,2577.7,1
Tumor08,3727.7,2380.7,1
Tumor08,1602.9,3232.3,1
Tumor08,1659.3,4296.6,1
Tumor08,2371.8,3446.8,1
Tumor08,5040.5,3912.3,1
Tumor08,2837.8,4288.1,1
Tumor08,3151.7,2879.5,1
Tumor08,4045.4,2557.1,1
Tumor08,4617.1,3917.6,1
Tumor08,3697.9,4142.0,2
Tumor08,3652.9,3406.4,1
Tumor08,4005.1,3224.7,1
Tumor08,3648.3,3544.9,1
Tumor08,1930.7,4102.8,1
Tumor08,4464.5,2459.8,1
Tumor08,4062.4,3582.9,1
Tumor08,4006.0,4021.8,1
Tumor08,2957.3,2560.7,3
Tumor08,3743.4,2379.9,3
Tumor08,3833.1,2951.5,1
Tumor08,80.941,2197.1,2
Tumor08,2445.8,2902.1,1
Tumor08,2869.0,2609.1,1
Tumor08,4309.4,3556.7,1
Tumor08,3313.5,3138.6,1
Tumor08,2534.4,3465.5,2
Tumor08,2349.0,4375.8,1
Tumor08,4143.0,3914.9,1
Tumor08,3221.5,3382.2,1
Tumor08,3748.0,4013.8,1
Tumor08,2833.3,2486.2,2
Tumor08,3238.7,2467.8,1
Tumor08,2917.8,2905.0,1
Tumor08,3778.9,2387.5,1
Tumor08,1532.4,3832.2,1
Tumor08,4333.0,2473.5,1
Tumor08,4205.4,3984.2,1
Tumor08,3550.9,2278.1,1
Tumor08,4308.4,2306.3,1
Tumor08,3054.2,3550.5,1
Tumor08,2966.2,2011.3,1
Tumor08,5362.3,3105.4,1
Tumor08,3792.6,3583.2,1
Tumor08,3617.1,3690.1,1
Tumor08,4752.8,3868.0,1
Tumor08,3164.9,2890.4,1
Tumor08,3585.2,3248.6,1
Tumor08,1793.9,3906.3,1
Tumor08,1629.6,4304.8,2
Tumor08,1465.1,3024.6,1
Tumor08,1261.4,3722.2,1
Tumor08,2715.8,3465.9,1
Tumor08,2482.3,4333.1,2
Tumor08,2257.8,3331.7,3
Tumor08,4052.1,2345.3,1
Tumor08,3712.1,4090.8,1
Tumor08,2340.8,2577.2,1
Tumor08,2571.9,4352.2,2
Tumor08,3944.7,2512.3,1
Tumor08,4030.4,3697.1,1
Tumor08,4295.4,2601.5,1
Tumor08,4723.5,3431.8,1
Tumor08,3372.3,2813.0,1
Tumor08,3071.3,4095.7,1
Tumor08,2932.0,3806.8,1
Tumor08,2290.9,4153.4,1
Tumor08,2671.3,1970.6,1
Tumor08,859.44,3385.5,1
Tumor08,1486.0,2633.6,1
Tumor08,2748.5,4200.6,1
Tumor08,2642.2,1944.3,1
Tumor08,3916.7,4097.3,1
Tumor08,4796.5,3841.5,1
Tumor08,4862.8,3548.9,1
Tumor08,4682.9,2577.6,1
Tumor08,1635.3,4252.7,1
Tumor08,5495.4,3260.4,1
Tumor08,2739.5,2604.7,1
Tumor08,4006.5,3514.2,1
Tumor08,5549.6,3701.7,1
Tumor08,1571.1,2807.7,1
Tumor08,4802.6,3538.5,2
Tumor08,5409.9,3497.7,1
Tumor08,5377.4,3494.6,1
Tumor08,4640.9,3505.2,1
Tumor08,3723.7,2295.8,1
Tumor08,2641.6,3384.5,1
Tumor08,2524.3,4328.9,1
Tumor08,1534.9,4176.3,1
Tumor08,2368.5,4215.8,1
Tumor08,4910.7,2611.8,1
Tumor08,4080.3,4055.9,1
Tumor08,5350.2,3544.5,1
Tumor08,3777.6,2689.2,2
Tumor08,3683.3,4198.6,1
Tumor08,3742.8,2363.8,3
Tumor08,5200.0,2558.7,1
Tumor08,3472.1,4049.2,2
Tumor08,5245.7,3623.7,1
Tumor08,3201.2,2910.6,1
Tumor08,3164.3,4123.4,1
Tumor08,4896.7,2920.5,4
Tumor08,1784.4,4278.1,1
Tumor08,4118.6,3893.9,1
Tumor08,4668.2,3150.0,1
Tumor08,2483.8,2967.5,1
Tumor08,3550.7,2630.1,1
Tumor08,1831.3,4274.3,1
Tumor08,5535.5,3274.0,2
Tumor08,3073.7,2751.3,1
Tumor08,2721.5,2541.0,3
Tumor08,4928.1,2974.0,4
Tumor08,3316.2,3179.3,3
Tumor08,2812.8,3479.1,1
Tumor08,2699.3,4310.1,1
Tumor08,3891.5,3713.4,1
Tumor08,5009.7,3818.4,1
Tumor08,2541.0,3031.8,1
Tumor08,3272.8,2968.6,1
Tumor08,2570.4,2154.3,3
Tumor08,4343.6,3839.7,1
Tumor08,3615.3,3394.8,1
Tumor08,3667.1,3815.5,2
Tumor08,3397.9,2619.8,1
Tumor08,3683.0,2600.1,1
Tumor08,3825.1,2682.1,1
Tumor08,3079.6,3515.3,1
Tumor08,3945.7,2918.7,1
Tumor08,1417.4,3845.2,1
Tumor08,4642.0,3148.8,2
Tumor08,2134.0,3324.6,1
Tumor08,2947.1,3130.4,1
Tumor08,3769.5,3969.8,1
Tumor08,4635.0,3065.9,1
Tumor08,4273.0,3830.3,1
Tumor08,2360.8,3409.4,1
Tumor08,4926.8,3056.2,5
Tumor08,2538.2,4241.1,1
Tumor08,2349.6,2380.1,3
Tumor08,4211.4,3570.1,1
Tumor08,3077.3,2734.2,1
Tumor08,3659.6,2882.6,1
Tumor08,2483.1,4372.7,1
Tumor08,3436.5,3792.3,1
Tumor08,1639.2,2379.2,3
Tumor08,3994.4,3240.2,1
Tumor08,4345.9,3318.8,1
Tumor08,3887.8,2960.4,1
Tumor08,3443.9,2469.3,1
Tumor08,3159.1,3556.2,1
Tumor08,4398.9,3474.5,2
Tumor08,3356.9,3788.4,1
Tumor08,5297.2,2991.0,2
Tumor08,2929.3,3129.2,1
Tumor08,869.88,3718.8,2
Tumor08,4775.4,2453.5,2
Tumor08,950.73,3376.2,1
Tumor08,2721.8,3581.2,1
Tumor08,4434.7,3422.2,1
Tumor08,2637.8,4101.4,1
Tumor08,3922.0,3508.8,1
Tumor08,3056.5,2566.5,2
Tumor08,3852.9,2551.5,1
Tumor08,3747.6,3525.6,3
Tumor08,5168.3,3503.4,1
Tumor08,5442.0,3176.4,1
Tumor08,1269.9,4170.7,1
Tumor08,4912.5,3244.4,1
Tumor08,1683.2,3625.4,2
Tumor08,4859.7,2984.7,4
Tumor08,3869.6,2486.3,1
Tumor08,3903.5,2678.5,1
Tumor08,3763.1,3652.7,1
Tumor08,4221.6,2771.3,1
Tumor08,1690.8,4329.6,1
Tumor08,2696.4,4262.3,1
Tumor08,1827.0,3738.7,1
Tumor08,2495.1,3589.3,1
Tumor08,3749.0,3364.3,1
Tumor08,1101.2,3759.6,1
Tumor08,4056.0,3192.2,1
Tumor08,4805.6,3579.1,1
Tumor08,5117.9,3829.4,1
Tumor08,4952.8,3631.5,1
Tumor08,3522.2,2237.3,1
Tumor08,3380.4,2656.8,1
Tumor08,1259.7,3596.4,1
Tumor08,4256.4,2432.3,1
Tumor08,3633.2,3725.5,1
Tumor08,3712.1,3913.9,2
Tumor08,3135.0,2559.3,3
Tumor08,4123.7,2863.8,1
Tumor08,3051.0,2366.0,1
Tumor08,3371.9,3777.1,1
Tumor08,2802.4,2552.8,2
Tumor08,3271.8,3383.8,1
Tumor08,4257.4,2880.1,1
Tumor08,2838.5,3326.7,1
Tumor08,3599.8,2905.9,3
Tumor08,3524.3,3891.4,1
Tumor08,4305.5,3584.7,3
Tumor08,3425.6,2977.3,1
Tumor08,3241.3,3298.6,1
Tumor08,5107.3,2958.8,4
Tumor08,3324.0,2771.0,1
Tumor08,2911.9,4326.1,1
Tumor08,2388.8,3295.4,1
Tumor08,1566.0,2350.3,1
Tumor08,3112.5,3608.5,1
Tumor08,5224.1,3454.5,3
Tumor08,2970.2,3724.9,1
Tumor08,3840.5,2632.1,1
Tumor08,2554.5,3023.2,1
Tumor08,4043.6,3322.3,1
Tumor08,1420.6,3828.5,2
Tumor08,4655.8,3337.7,1
Tumor08,4350.2,3431.7,1
Tumor08,3736.0,2727.3,3
Tumor08,2325.3,3473.1,1
Tumor08,3351.5,3457.9,1
Tumor08,5259.4,3815.8,1
Tumor08,3246.7,3760.5,1
Tumor08,2387.2,2730.8,3
Tumor08,2333.5,3003.2,1
Tumor08,3880.7,2226.4,1
Tumor08,4232.5,3696.7,3
Tumor08,3790.3,2491.7,3
Tumor08,4990.2,2688.6,1
Tumor08,5341.6,3802.6,2
Tumor08,2594.2,4326.6,2
Tumor08,3848.1,3253.7,1
Tumor08,1456.5,2961.8,1
Tumor08,4279.2,2780.8,1
Tumor08,2659.6,2841.7,1
Tumor08,3803.5,3034.8,1
Tumor08,3387.0,3956.3,1
Tumor08,4336.4,3566.9,3
Tumor08,3299.4,3136.0,1
Tumor08,5077.1,3752.9,1
Tumor08,3516.7,2221.8,1
Tumor08,3265.7,2420.1,1
Tumor08,2548.4,2422.3,1
Tumor08,3813.3,3408.1,1
Tumor08,1538.7,2498.4,3
Tumor08,1928.1,2004.5,1
Tumor08,5359.7,3827.4,1
Tumor08,1471.7,2634.4,1
Tumor08,3987.4,2512.6,1
Tumor08,4957.0,3730.2,1
Tumor08,2124.2,1905.8,1
Tumor08,3977.1,3585.9,1
Tumor08,3486.0,4095.0,1
Tumor08,4740.4,3786.5,1
Tumor08,4662.1,3880.9,3
Tumor08,4165.2,3342.9,1
Tumor08,4151.7,2788.1,1
Tumor08,3405.3,3296.2,1
Tumor08,3132.1,4126.1,1
Tumor08,3539.0,2255.8,1
Tumor08,4861.5,2546.6,1
Tumor08,4551.1,2803.7,1
Tumor08,2961.8,2864.7,1
Tumor08,3304.2,2433.0,1
Tumor08,1986.7,4143.2,3
Tumor08,4639.7,2612.0,3
Tumor08,1828.7,3375.8,1
Tumor08,5084.9,3233.5,2
Tumor08,4881.1,2964.4,4
Tumor08,852.5,3227.0,1
Tumor08,1383.1,4384.8,1
Tumor08,3580.6,2235.0,3
Tumor08,3174.5,3200.5,2
Tumor08,2266.1,2443.2,1
Tumor08,5043.4,3130.7,1
Tumor08,3896.8,2256.0,1
Tumor08,3413.3,2041.8,1
Tumor08,2891.7,2498.6,1
Tumor08,5140.0,3395.9,1
Tumor08,5065.8,2932.5,2
Tumor08,2656.6,4390.7,1
Tumor08,2430.8,2953.9,1
Tumor08,3475.8,3340.5,1
Tumor08,5330.1,3231.2,1
Tumor08,5229.7,3612.1,1
Tumor08,4874.1,3753.1,3
Tumor08,3197.4,3408.3,1
Tumor08,4310.2,2595.3,1
Tumor08,4829.1,2460.5,2
Tumor08,3601.1,3977.1,2
Tumor08,2558.4,2710.5,1
Tumor08,3162.1,3246.1,1
Tumor08,3735.8,3466.7,1
Tumor08,3528.7,2755.6,1
Tumor08,3130.1,4089.1,1
Tumor08,2733.9,3256.5,1
Tumor08,1581.6,3533.5,1
Tumor08,3163.1,1960.4,3
Tumor08,3228.4,2343.9,1
Tumor08,3258.7,3064.3,1
Tumor08,4443.5,2860.4,1
Tumor08,3946.2,2741.7,2
Tumor08,4242.0,3620.9,3
Tumor08,4929.4,3902.1,1
Tumor08,1568.1,2951.1,1
Tumor08,3603.4,2697.8,1
Tumor08,2167.7,3361.8,1
Tumor08,3148.5,2672.6,1
Tumor08,5393.0,3251.3,1
Tumor08,5147.2,2997.2,1
Tumor08,2116.3,3152.1,1
Tumor08,3308.3,4122.3,1
Tumor08,2668.9,3426.5,1
Tumor08,4491.5,2204.9,1
Tumor08,2171.6,4190.2,1
Tumor08,5170.3,3345.2,1
Tumor08,1429.6,2647.9,1
Tumor08,3129.9,4242.7,1
Tumor08,2888.2,2344.6,2
Tumor08,2378.0,4231.1,1
Tumor08,3765.5,3100.1,1
Tumor08,5096.2,2922.5,4
Tumor08,2987.5,2604.2,1
Tumor08,3779.4,3269.6,1
Tumor08,3797.9,3345.7,1
Tumor08,4184.9,3467.7,1
Tumor08,3581.4,3038.4,1
Tumor08,3318.2,3763.3,1
Tumor08,3855.0,2712.8,3
Tumor08,3989.2,2852.7,1
Tumor08,2653.1,1973.5,1
Tumor08,5579.8,3778.9,1
Tumor08,4784.1,3204.6,1
Tumor08,5278.4,3638.1,1
Tumor08,3795.0,2833.9,3
Tumor08,1636.0,2813.6,1
Tumor08,1669.3,3377.9,1
Tumor08,2739.9,2113.2,1
Tumor08,4176.5,3154.9,1
Tumor08,3545.6,2210.8,1
Tumor08,4559.7,2523.7,1
Tumor08,2522.4,4233.1,1
Tumor08,3307.3,2522.3,1
Tumor08,2473.3,3205.6,1
Tumor08,4516.0,2992.5,1
Tumor08,3449.0,3308.0,1
Tumor08,4545.4,2379.0,2
Tumor08,4497.0,2250.6,1
Tumor08,2121.2,4286.3,1
Tumor08,2430.7,3473.7,1
Tumor08,5322.6,3554.6,1
Tumor08,4331.5,3692.4,1
Tumor08,4122.9,3442.7,1
Tumor08,3809.9,2690.6,1
Tumor08,3123.3,3169.8,1
Tumor08,5029.7,3000.6,4
Tumor08,5367.7,3466.6,2
Tumor08,3657.1,3917.0,1
Tumor08,4609.1,2803.9,1
Tumor08,2475.1,2761.7,1
Tumor08,3374.7,2639.0,1
Tumor08,3869.0,3573.2,3
Tumor08,1460.6,3753.1,1
Tumor08,2247.7,4275.0,1
Tumor08,2508.2,2406.5,1
Tumor08,5057.3,3853.1,1
Tumor08,3291.6,2529.5,1
Tumor08,2557.3,4143.0,1
Tumor08,3886.4,2943.9,1
Tumor08,3712.4,2779.8,2
Tumor08,2803.1,2439.9,1
Tumor08,5071.3,3351.1,1
Tumor08,1858.4,4197.0,1
Tumor08,3931.5,2121.4,2
Tumor08,1244.8,2735.4,1
Tumor08,4810.3,3611.9,1
Tumor08,3363.1,3577.4,1
Tumor08,4075.4,2472.9,1
Tumor08,2211.1,4250.8,1
Tumor08,2226.8,3322.0,1
Tumor08,3596.9,2749.1,1
Tumor08,3559.0,2931.0,1
Tumor08,3711.5,3186.2,1
Tumor08,3475.4,3243.4,1
Tumor08,1816.0,4338.5,1
Tumor08,4269.0,3606.5,3
Tumor08,3147.6,3769.3,1
Tumor08,3276.6,2326.4,1
Tumor08,3166.9,3880.7,1
Tumor08,2203.3,1888.2,1
Tumor08,4095.7,3634.8,1
Tumor08,2589.4,3019.5,1
Tumor08,1000.1,3024.9,1
Tumor08,4633.3,3870.3,1
Tumor08,3891.9,3697.6,1
Tumor08,3495.9,2523.7,1
Tumor08,1770.3,2232.8,1
Tumor08,1973.4,4226.9,1
Tumor08,3392.0,2815.2,1
Tumor08,3407.4,3237.0,1
Tumor08,1689.8,4414.2,2
Tumor08,3558.5,3213.5,1
Tumor08,3593.9,3484.9,1
Tumor08,5415.0,3380.3,1
Tumor08,3923.6,3440.6,1
Tumor08,2677.7,4193.8,1
Tumor08,3711.7,2602.3,1
Tumor08,4115.6,3196.4,1
Tumor08,5365.6,3347.2,1
Tumor08,3432.0,2791.4,1
Tumor08,3838.4,3496.3,1
Tumor08,4627.6,3526.6,1
Tumor08,2415.0,3479.2,1
Tumor08,1194.9,4178.9,1
Tumor08,4764.8,3158.9,1
Tumor08,3541.7,2241.6,1
Tumor08,3089.2,2487.2,1
Tumor08,4162.3,3160.7,1
Tumor08,4027.2,3680.8,1
Tumor08,2212.8,1977.8,1
Tumor08,3655.5,3733.7,1
Tumor08,4737.0,3745.8,1
Tumor08,2349.0,4243.7,1
Tumor08,3153.2,3218.6,1
Tumor08,1771.9,2688.2,1
Tumor08,3355.6,2493.9,1
Tumor08,2515.1,2052.4,1
Tumor08,4814.1,3174.8,1
Tumor08,4820.8,3854.1,1
Tumor08,3331.0,2410.4,1
Tumor08,4724.4,3660.5,1
Tumor08,1497.6,3643.6,1
Tumor08,1611.6,4272.0,1
Tumor08,3054.0,3275.5,1
Tumor08,1741.0,2220.6,1
Tumor08,4060.5,2670.6,1
Tumor08,3474.8,3325.6,1
Tumor08,2707.6,2104.7,1
Tumor08,4277.5,2641.0,1
Tumor08,3239.4,3885.2,1
Tumor08,3477.1,3158.7,3
Tumor08,1660.1,4192.5,1
Tumor08,4832.5,3187.1,1
Tumor08,5182.8,3437.7,1
Tumor08,3367.5,2531.5,1
Tumor08,3738.0,4198.0,1
Tumor08,3455.5,3271.9,1
Tumor08,1273.0,3608.8,1
Tumor08,4554.0,3013.6,1
Tumor08,1730.8,3350.4,1
Tumor08,2786.6,3574.6,1
Tumor08,1800.4,4269.8,1
Tumor08,3081.2,3206.5,1
Tumor08,2066.7,1864.3,1
Tumor08,3820.1,2499.9,1
Tumor08,3518.8,2933.8,1
Tumor08,4139.9,3352.5,1
Tumor08,3201.5,3527.1,1
Tumor08,3926.1,2786.8,2
Tumor08,3583.6,3977.1,3
Tumor08,2355.5,3321.4,1
Tumor08,1360.2,3196.3,1
Tumor08,2017.2,1976.2,1
Tumor08,4319.0,2464.8,1
Tumor08,3550.9,3305.0,1
Tumor08,4439.1,3465.7,1
Tumor08,3683.5,3363.8,1
Tumor08,4913.2,2930.4,4
Tumor08,2271.4,3387.9,1
Tumor08,2495.6,3660.1,1
Tumor08,4974.1,3502.6,1
Tumor08,1463.2,2510.7,1
Tumor08,5132.0,3445.2,2
Tumor08,4757.0,3634.8,1
Tumor08,2685.9,4091.5,1
Tumor08,3826.3,3726.7,3
Tumor08,4634.6,3599.0,1
Tumor08,4891.1,2979.6,4
Tumor08,5417.3,3578.3,1
Tumor08,3823.5,3418.5,1
Tumor08,4700.3,2575.8,1
